colour	x	y	group	clickSelects	showSelected1	PANEL
#2171B5	24	0.896791007431424	3	linear_up 0.1	0.1	3
#2171B5	25	0.889300589932606	3	linear_up 0.1	0.1	3
#2171B5	26	0.88322417038098	3	linear_up 0.1	0.1	3
#2171B5	27	0.878294764133765	3	linear_up 0.1	0.1	3
#2171B5	28	0.874295823807166	3	linear_up 0.1	0.1	3
#2171B5	29	0.871051698951499	3	linear_up 0.1	0.1	3
#2171B5	30	0.868419905742805	3	linear_up 0.1	0.1	3
#2171B5	31	0.866284860824448	3	linear_up 0.1	0.1	3
#2171B5	32	0.864552800635441	3	linear_up 0.1	0.1	3
#2171B5	33	0.863147661208298	3	linear_up 0.1	0.1	3
#2171B5	34	0.862007736463279	3	linear_up 0.1	0.1	3
#2171B5	35	0.861082967685363	3	linear_up 0.1	0.1	3
#2171B5	36	0.860332744845889	3	linear_up 0.1	0.1	3
#2171B5	37	0.859724123048568	3	linear_up 0.1	0.1	3
#2171B5	38	0.859230375685952	3	linear_up 0.1	0.1	3
#2171B5	39	0.858829820720529	3	linear_up 0.1	0.1	3
#2171B5	40	0.858504868521293	3	linear_up 0.1	0.1	3
#08306B	0	10.565493787302	4	linear_up 1	1	3
#08306B	1	10.4554840579621	4	linear_up 1	1	3
#08306B	2	11.050843233241	4	linear_up 1	1	3
#08306B	3	11.050843233241	4	linear_up 1	1	3
#08306B	4	11.050843233241	4	linear_up 1	1	3
#08306B	5	11.050843233241	4	linear_up 1	1	3
#08306B	6	11.050843233241	4	linear_up 1	1	3
#08306B	7	11.050843233241	4	linear_up 1	1	3
#08306B	8	11.050843233241	4	linear_up 1	1	3
#08306B	9	11.050843233241	4	linear_up 1	1	3
#08306B	10	11.050843233241	4	linear_up 1	1	3
#08306B	11	11.050843233241	4	linear_up 1	1	3
#08306B	12	11.050843233241	4	linear_up 1	1	3
#08306B	13	11.050843233241	4	linear_up 1	1	3
#08306B	14	11.050843233241	4	linear_up 1	1	3
#08306B	15	11.050843233241	4	linear_up 1	1	3
#08306B	16	11.050843233241	4	linear_up 1	1	3
#08306B	17	11.050843233241	4	linear_up 1	1	3
#08306B	18	11.050843233241	4	linear_up 1	1	3
#08306B	19	11.050843233241	4	linear_up 1	1	3
#08306B	20	11.050843233241	4	linear_up 1	1	3
#08306B	21	11.050843233241	4	linear_up 1	1	3
#08306B	22	11.050843233241	4	linear_up 1	1	3
#08306B	23	11.050843233241	4	linear_up 1	1	3
#08306B	24	11.050843233241	4	linear_up 1	1	3
#08306B	25	11.050843233241	4	linear_up 1	1	3
#08306B	26	11.050843233241	4	linear_up 1	1	3
#08306B	27	11.050843233241	4	linear_up 1	1	3
#08306B	28	11.050843233241	4	linear_up 1	1	3
#08306B	29	11.050843233241	4	linear_up 1	1	3
#08306B	30	11.050843233241	4	linear_up 1	1	3
#08306B	31	11.050843233241	4	linear_up 1	1	3
#08306B	32	11.050843233241	4	linear_up 1	1	3
#08306B	33	11.050843233241	4	linear_up 1	1	3
#08306B	34	11.050843233241	4	linear_up 1	1	3
#08306B	35	11.050843233241	4	linear_up 1	1	3
#08306B	36	11.050843233241	4	linear_up 1	1	3
#08306B	37	11.050843233241	4	linear_up 1	1	3
#08306B	38	11.050843233241	4	linear_up 1	1	3
#08306B	39	11.050843233241	4	linear_up 1	1	3
#08306B	40	11.050843233241	4	linear_up 1	1	3
#C6DBEF	0	4.34985657761719	1	quadratic 0.001	0.001	4
#C6DBEF	1	4.34598958204791	1	quadratic 0.001	0.001	4
#C6DBEF	2	4.34213168136077	1	quadratic 0.001	0.001	4
#C6DBEF	3	4.33828285010415	1	quadratic 0.001	0.001	4
#C6DBEF	4	4.3344430629155	1	quadratic 0.001	0.001	4
#C6DBEF	5	4.33061229452104	1	quadratic 0.001	0.001	4
#C6DBEF	6	4.32679051973529	1	quadratic 0.001	0.001	4
#C6DBEF	7	4.32297771346076	1	quadratic 0.001	0.001	4
#C6DBEF	8	4.31917385068757	1	quadratic 0.001	0.001	4
#C6DBEF	9	4.31537890649305	1	quadratic 0.001	0.001	4
#C6DBEF	10	4.31159285604139	1	quadratic 0.001	0.001	4
#C6DBEF	11	4.30781567458327	1	quadratic 0.001	0.001	4
#C6DBEF	12	4.30404733745552	1	quadratic 0.001	0.001	4
#C6DBEF	13	4.30028782008069	1	quadratic 0.001	0.001	4
#C6DBEF	14	4.29653709796676	1	quadratic 0.001	0.001	4
#C6DBEF	15	4.29279514670674	1	quadratic 0.001	0.001	4
#C6DBEF	16	4.28906194197831	1	quadratic 0.001	0.001	4
#C6DBEF	17	4.28533745954349	1	quadratic 0.001	0.001	4
#C6DBEF	18	4.28162167524826	1	quadratic 0.001	0.001	4
#C6DBEF	19	4.27791456502222	1	quadratic 0.001	0.001	4
#C6DBEF	20	4.27421610487821	1	quadratic 0.001	0.001	4
#C6DBEF	21	4.27052627091201	1	quadratic 0.001	0.001	4
#C6DBEF	22	4.26684503930195	1	quadratic 0.001	0.001	4
#C6DBEF	23	4.26317238630857	1	quadratic 0.001	0.001	4
#C6DBEF	24	4.2595082882743	1	quadratic 0.001	0.001	4
#C6DBEF	25	4.25585272162307	1	quadratic 0.001	0.001	4
#C6DBEF	26	4.25220566286002	1	quadratic 0.001	0.001	4
#C6DBEF	27	4.24856708857113	1	quadratic 0.001	0.001	4
#C6DBEF	28	4.24493697542286	1	quadratic 0.001	0.001	4
#C6DBEF	29	4.24131530016188	1	quadratic 0.001	0.001	4
#C6DBEF	30	4.23770203961466	1	quadratic 0.001	0.001	4
#C6DBEF	31	4.23409717068718	1	quadratic 0.001	0.001	4
#C6DBEF	32	4.2305006703646	1	quadratic 0.001	0.001	4
#C6DBEF	33	4.22691251571088	1	quadratic 0.001	0.001	4
#C6DBEF	34	4.22333268386852	1	quadratic 0.001	0.001	4
#C6DBEF	35	4.21976115205819	1	quadratic 0.001	0.001	4
#C6DBEF	36	4.21619789757839	1	quadratic 0.001	0.001	4
#C6DBEF	37	4.21264289780519	1	quadratic 0.001	0.001	4
#C6DBEF	38	4.20909613019182	1	quadratic 0.001	0.001	4
#C6DBEF	39	4.20555757226841	1	quadratic 0.001	0.001	4
#C6DBEF	40	4.20202720164167	1	quadratic 0.001	0.001	4
#6BAED6	0	4.34985657761719	2	quadratic 0.01	0.01	4
#6BAED6	1	4.31139154373172	2	quadratic 0.01	0.01	4
#6BAED6	2	4.27382457002578	2	quadratic 0.01	0.01	4
#6BAED6	3	4.23713080182563	2	quadratic 0.01	0.01	4
#6BAED6	4	4.20128624189502	2	quadratic 0.01	0.01	4
#6BAED6	5	4.16626771461589	2	quadratic 0.01	0.01	4
#6BAED6	6	4.13205283184963	2	quadratic 0.01	0.01	4
#6BAED6	7	4.09861996039546	2	quadratic 0.01	0.01	4
#6BAED6	8	4.06594819096695	2	quadratic 0.01	0.01	4
#6BAED6	9	4.03401730861159	2	quadratic 0.01	0.01	4
#6BAED6	10	4.00280776450199	2	quadratic 0.01	0.01	4
#6BAED6	11	3.97230064903119	2	quadratic 0.01	0.01	4
#6BAED6	12	3.94247766614771	2	quadratic 0.01	0.01	4
#6BAED6	13	3.91332110886947	2	quadratic 0.01	0.01	4
#6BAED6	14	3.88481383591859	2	quadratic 0.01	0.01	4
#6BAED6	15	3.85693924942207	2	quadratic 0.01	0.01	4
#6BAED6	16	3.82968127362627	2	quadratic 0.01	0.01	4
#6BAED6	17	3.80302433457547	2	quadratic 0.01	0.01	4
#6BAED6	18	3.77695334070759	2	quadratic 0.01	0.01	4
#6BAED6	19	3.75145366432228	2	quadratic 0.01	0.01	4
#6BAED6	20	3.72651112387897	2	quadratic 0.01	0.01	4
#6BAED6	21	3.70211196708464	2	quadratic 0.01	0.01	4
#6BAED6	22	3.67824285473294	2	quadratic 0.01	0.01	4
#6BAED6	23	3.65489084525835	2	quadratic 0.01	0.01	4
#6BAED6	24	3.63204337997092	2	quadratic 0.01	0.01	4
#6BAED6	25	3.60968826893872	2	quadratic 0.01	0.01	4
#6BAED6	26	3.58781367748685	2	quadratic 0.01	0.01	4
#6BAED6	27	3.56640811328355	2	quadratic 0.01	0.01	4
#6BAED6	28	3.54546041398511	2	quadratic 0.01	0.01	4
#6BAED6	29	3.52495973541311	2	quadratic 0.01	0.01	4
#6BAED6	30	3.5048955402384	2	quadratic 0.01	0.01	4
#6BAED6	31	3.48525758714795	2	quadratic 0.01	0.01	4
#6BAED6	32	3.46603592047144	2	quadratic 0.01	0.01	4
#6BAED6	33	3.44722086024605	2	quadratic 0.01	0.01	4
#6BAED6	34	3.42880299269869	2	quadratic 0.01	0.01	4
#6BAED6	35	3.41077316112593	2	quadratic 0.01	0.01	4
#6BAED6	36	3.39312245715317	2	quadratic 0.01	0.01	4
#6BAED6	37	3.37584221235513	2	quadratic 0.01	0.01	4
#6BAED6	38	3.35892399022088	2	quadratic 0.01	0.01	4
#6BAED6	39	3.34235957844733	2	quadratic 0.01	0.01	4
#6BAED6	40	3.32614098154605	2	quadratic 0.01	0.01	4
#2171B5	0	4.34985657761719	3	quadratic 0.1	0.1	4
#2171B5	1	3.98569841949305	3	quadratic 0.1	0.1	4
#2171B5	2	3.70041653254359	3	quadratic 0.1	0.1	4
#2171B5	3	3.47451847438871	3	quadratic 0.1	0.1	4
#2171B5	4	3.29428150422283	3	quadratic 0.1	0.1	4
#2171B5	5	3.14971446742356	3	quadratic 0.1	0.1	4
#2171B5	6	3.03333525264066	3	quadratic 0.1	0.1	4
#2171B5	7	2.93941426687789	3	quadratic 0.1	0.1	4
#2171B5	8	2.8634891600364	3	quadratic 0.1	0.1	4
#2171B5	9	2.80204128268953	3	quadratic 0.1	0.1	4
#2171B5	10	2.75227150788834	3	quadratic 0.1	0.1	4
#2171B5	11	2.71193927603091	3	quadratic 0.1	0.1	4
#2171B5	12	2.67924343656362	3	quadratic 0.1	0.1	4
#2171B5	13	2.65273181419771	3	quadratic 0.1	0.1	4
#2171B5	14	2.63123124786194	3	quadratic 0.1	0.1	4
#2171B5	15	2.61379269296506	3	quadratic 0.1	0.1	4
#2171B5	16	2.59964770009571	3	quadratic 0.1	0.1	4
#2171B5	17	2.58817366222007	3	quadratic 0.1	0.1	4
#2171B5	18	2.57886592382373	3	quadratic 0.1	0.1	4
#2171B5	19	2.5713153194954	3	quadratic 0.1	0.1	4
#2171B5	20	2.56519004218105	3	quadratic 0.1	0.1	4
#2171B5	21	2.56022098295877	3	quadratic 0.1	0.1	4
#2171B5	22	2.55618986474542	3	quadratic 0.1	0.1	4
#2171B5	23	2.55291963038744	3	quadratic 0.1	0.1	4
#2171B5	24	2.55026665296702	3	quadratic 0.1	0.1	4
#2171B5	25	2.5481144207504	3	quadratic 0.1	0.1	4
#2171B5	26	2.54636841646002	3	quadratic 0.1	0.1	4
#2171B5	27	2.54495196436305	3	quadratic 0.1	0.1	4
#2171B5	28	2.54380286191328	3	quadratic 0.1	0.1	4
#2171B5	29	2.54287064754264	3	quadratic 0.1	0.1	4
#2171B5	30	2.54211438435559	3	quadratic 0.1	0.1	4
#2171B5	31	2.54150086225597	3	quadratic 0.1	0.1	4
#2171B5	32	2.54100313947659	3	quadratic 0.1	0.1	4
#2171B5	33	2.54059935942234	3	quadratic 0.1	0.1	4
#2171B5	34	2.54027179084698	3	quadratic 0.1	0.1	4
#2171B5	35	2.54000604920209	3	quadratic 0.1	0.1	4
#2171B5	36	2.53979046495801	3	quadratic 0.1	0.1	4
#2171B5	37	2.53961557115412	3	quadratic 0.1	0.1	4
#2171B5	38	2.53947368767308	3	quadratic 0.1	0.1	4
#2171B5	39	2.53935858398213	3	quadratic 0.1	0.1	4
#2171B5	40	2.53926520553069	3	quadratic 0.1	0.1	4
#08306B	0	4.34985657761719	4	quadratic 1	1	4
#08306B	1	2.75749306943605	4	quadratic 1	1	4
#08306B	2	3.1058864277031	4	quadratic 1	1	4
#08306B	3	4.01002131056553	4	quadratic 1	1	4
#08306B	4	4.44038614622152	4	quadratic 1	1	4
#08306B	5	4.44038614622152	4	quadratic 1	1	4
#08306B	6	4.44038614622152	4	quadratic 1	1	4
#08306B	7	4.44038614622152	4	quadratic 1	1	4
#08306B	8	4.44038614622152	4	quadratic 1	1	4
#08306B	9	4.44038614622152	4	quadratic 1	1	4
#08306B	10	4.44038614622152	4	quadratic 1	1	4
#08306B	11	4.44038614622152	4	quadratic 1	1	4
#08306B	12	4.44038614622152	4	quadratic 1	1	4
#08306B	13	4.44038614622152	4	quadratic 1	1	4
#08306B	14	4.44038614622152	4	quadratic 1	1	4
#08306B	15	4.44038614622152	4	quadratic 1	1	4
#08306B	16	4.44038614622152	4	quadratic 1	1	4
#08306B	17	4.44038614622152	4	quadratic 1	1	4
#08306B	18	4.44038614622152	4	quadratic 1	1	4
#08306B	19	4.44038614622152	4	quadratic 1	1	4
#08306B	20	4.44038614622152	4	quadratic 1	1	4
#08306B	21	4.44038614622152	4	quadratic 1	1	4
#08306B	22	4.44038614622152	4	quadratic 1	1	4
#08306B	23	4.44038614622152	4	quadratic 1	1	4
#08306B	24	4.44038614622152	4	quadratic 1	1	4
#08306B	25	4.44038614622152	4	quadratic 1	1	4
#08306B	26	4.44038614622152	4	quadratic 1	1	4
#08306B	27	4.44038614622152	4	quadratic 1	1	4
#08306B	28	4.44038614622152	4	quadratic 1	1	4
#08306B	29	4.44038614622152	4	quadratic 1	1	4
#08306B	30	4.44038614622152	4	quadratic 1	1	4
#08306B	31	4.44038614622152	4	quadratic 1	1	4
#08306B	32	4.44038614622152	4	quadratic 1	1	4
#08306B	33	4.44038614622152	4	quadratic 1	1	4
#08306B	34	4.44038614622152	4	quadratic 1	1	4
#08306B	35	4.44038614622152	4	quadratic 1	1	4
#08306B	36	4.44038614622152	4	quadratic 1	1	4
#08306B	37	4.44038614622152	4	quadratic 1	1	4
#08306B	38	4.44038614622152	4	quadratic 1	1	4
#08306B	39	4.44038614622152	4	quadratic 1	1	4
#08306B	40	4.44038614622152	4	quadratic 1	1	4
#C6DBEF	0	10.2028555177635	1	sin 0.001	0.001	5
#C6DBEF	1	10.190192896167	1	sin 0.001	0.001	5
#C6DBEF	2	10.1775566499581	1	sin 0.001	0.001	5
#C6DBEF	3	10.1649467203181	1	sin 0.001	0.001	5
#C6DBEF	4	10.1523630485784	1	sin 0.001	0.001	5
#C6DBEF	5	10.1398055762206	1	sin 0.001	0.001	5
#C6DBEF	6	10.1272742448759	1	sin 0.001	0.001	5
#C6DBEF	7	10.1147689963243	1	sin 0.001	0.001	5
#C6DBEF	8	10.1022897724946	1	sin 0.001	0.001	5
#C6DBEF	9	10.0898365154635	1	sin 0.001	0.001	5
#C6DBEF	10	10.0774091674554	1	sin 0.001	0.001	5
#C6DBEF	11	10.0650076708421	1	sin 0.001	0.001	5
#C6DBEF	12	10.0526319681417	1	sin 0.001	0.001	5
#C6DBEF	13	10.0402820020189	1	sin 0.001	0.001	5
#C6DBEF	14	10.027957715284	1	sin 0.001	0.001	5
#C6DBEF	15	10.0156590508928	1	sin 0.001	0.001	5
#C6DBEF	16	10.0033859519457	1	sin 0.001	0.001	5
#C6DBEF	17	9.99113836168794	1	sin 0.001	0.001	5
#C6DBEF	18	9.97891622350839	1	sin 0.001	0.001	5
#C6DBEF	19	9.96671948093961	1	sin 0.001	0.001	5
#C6DBEF	20	9.95454807765722	1	sin 0.001	0.001	5
#C6DBEF	21	9.94240195747947	1	sin 0.001	0.001	5
#C6DBEF	22	9.93028106436681	1	sin 0.001	0.001	5
#C6DBEF	23	9.91818534242145	1	sin 0.001	0.001	5
#C6DBEF	24	9.90611473588689	1	sin 0.001	0.001	5
#C6DBEF	25	9.89406918914752	1	sin 0.001	0.001	5
#C6DBEF	26	9.88204864672816	1	sin 0.001	0.001	5
#C6DBEF	27	9.87005305329364	1	sin 0.001	0.001	5
#C6DBEF	28	9.85808235364835	1	sin 0.001	0.001	5
#C6DBEF	29	9.8461364927358	1	sin 0.001	0.001	5
#C6DBEF	30	9.83421541563824	1	sin 0.001	0.001	5
#C6DBEF	31	9.82231906757616	1	sin 0.001	0.001	5
#C6DBEF	32	9.81044739390791	1	sin 0.001	0.001	5
#C6DBEF	33	9.79860034012929	1	sin 0.001	0.001	5
#C6DBEF	34	9.78677785187305	1	sin 0.001	0.001	5
#C6DBEF	35	9.77497987490855	1	sin 0.001	0.001	5
#C6DBEF	36	9.7632063551413	1	sin 0.001	0.001	5
#C6DBEF	37	9.75145723861256	1	sin 0.001	0.001	5
#C6DBEF	38	9.73973247149889	1	sin 0.001	0.001	5
#C6DBEF	39	9.72803200011175	1	sin 0.001	0.001	5
#C6DBEF	40	9.71635577089713	1	sin 0.001	0.001	5
#6BAED6	0	10.2028555177635	2	sin 0.01	0.01	5
#6BAED6	1	10.0768234107929	2	sin 0.01	0.01	5
#6BAED6	2	9.95340241658783	2	sin 0.01	0.01	5
#6BAED6	3	9.83253472625646	2	sin 0.01	0.01	5
#6BAED6	4	9.71416399325124	2	sin 0.01	0.01	5
#6BAED6	5	9.59823528798297	2	sin 0.01	0.01	5
#6BAED6	6	9.48469505418168	2	sin 0.01	0.01	5
#6BAED6	7	9.37349106692569	2	sin 0.01	0.01	5
#6BAED6	8	9.26457239226445	2	sin 0.01	0.01	5
#6BAED6	9	9.15788934836421	2	sin 0.01	0.01	5
#6BAED6	10	9.05339346810913	2	sin 0.01	0.01	5
#6BAED6	11	8.95103746309353	2	sin 0.01	0.01	5
#6BAED6	12	8.85077518894438	2	sin 0.01	0.01	5
#6BAED6	13	8.75256161191559	2	sin 0.01	0.01	5
#6BAED6	14	8.65635277669899	2	sin 0.01	0.01	5
#6BAED6	15	8.56210577539916	2	sin 0.01	0.01	5
#6BAED6	16	8.46977871762187	2	sin 0.01	0.01	5
#6BAED6	17	8.37933070162847	2	sin 0.01	0.01	5
#6BAED6	18	8.29072178651056	2	sin 0.01	0.01	5
#6BAED6	19	8.20391296534165	2	sin 0.01	0.01	5
#6BAED6	20	8.11886613926446	2	sin 0.01	0.01	5
#6BAED6	21	8.0355440924745	2	sin 0.01	0.01	5
#6BAED6	22	7.95391046806248	2	sin 0.01	0.01	5
#6BAED6	23	7.87392974467965	2	sin 0.01	0.01	5
#6BAED6	24	7.79556721399221	2	sin 0.01	0.01	5
#6BAED6	25	7.71878895889203	2	sin 0.01	0.01	5
#6BAED6	26	7.64356183243304	2	sin 0.01	0.01	5
#6BAED6	27	7.56985343746343	2	sin 0.01	0.01	5
#6BAED6	28	7.49763210692571	2	sin 0.01	0.01	5
#6BAED6	29	7.42686688479771	2	sin 0.01	0.01	5
#6BAED6	30	7.35752750764883	2	sin 0.01	0.01	5
#6BAED6	31	7.28958438678714	2	sin 0.01	0.01	5
#6BAED6	32	7.22300859097396	2	sin 0.01	0.01	5
#6BAED6	33	7.15777182968368	2	sin 0.01	0.01	5
#6BAED6	34	7.09384643688753	2	sin 0.01	0.01	5
#6BAED6	35	7.03120535534093	2	sin 0.01	0.01	5
#6BAED6	36	6.96982212135518	2	sin 0.01	0.01	5
#6BAED6	37	6.90967085003479	2	sin 0.01	0.01	5
#6BAED6	38	6.85072622096288	2	sin 0.01	0.01	5
#6BAED6	39	6.79296346431772	2	sin 0.01	0.01	5
#6BAED6	40	6.7363583474042	2	sin 0.01	0.01	5
#2171B5	0	10.2028555177635	3	sin 0.1	0.1	5
#2171B5	1	9.00194534748414	3	sin 0.1	0.1	5
#2171B5	2	8.03656095766757	3	sin 0.1	0.1	5
#2171B5	3	7.25822566242321	3	sin 0.1	0.1	5
#2171B5	4	6.6294386308737	3	sin 0.1	0.1	5
#2171B5	5	6.12077420613116	3	sin 0.1	0.1	5
#2171B5	6	5.70890509125192	3	sin 0.1	0.1	5
#2171B5	7	5.37520415484772	3	sin 0.1	0.1	5
#2171B5	8	5.10472234703585	3	sin 0.1	0.1	5
#2171B5	9	4.88542079533173	3	sin 0.1	0.1	5
#2171B5	10	4.7075812907797	3	sin 0.1	0.1	5
#2171B5	11	4.5633463070733	3	sin 0.1	0.1	5
#2171B5	12	4.44635581172625	3	sin 0.1	0.1	5
#2171B5	13	4.35145807264183	3	sin 0.1	0.1	5
#2171B5	14	4.27447802168801	3	sin 0.1	0.1	5
#2171B5	15	4.21203096187556	3	sin 0.1	0.1	5
#2171B5	16	4.16137232275482	3	sin 0.1	0.1	5
#2171B5	17	4.12027625769885	3	sin 0.1	0.1	5
#2171B5	18	4.08693741959115	3	sin 0.1	0.1	5
#2171B5	19	4.05989142014148	3	sin 0.1	0.1	5
#2171B5	20	4.03795038088478	3	sin 0.1	0.1	5
#2171B5	21	4.0201506916181	3	sin 0.1	0.1	5
#2171B5	22	4.00571065265497	3	sin 0.1	0.1	5
#2171B5	23	3.99399612471365	3	sin 0.1	0.1	5
#2171B5	24	3.98449266921705	3	sin 0.1	0.1	5
#2171B5	25	3.97678295079314	3	sin 0.1	0.1	5
#2171B5	26	3.97052840702629	3	sin 0.1	0.1	5
#2171B5	27	3.96545437909011	3	sin 0.1	0.1	5
#2171B5	28	3.96133804952027	3	sin 0.1	0.1	5
#2171B5	29	3.95799865701138	3	sin 0.1	0.1	5
#2171B5	30	3.95528955830694	3	sin 0.1	0.1	5
#2171B5	31	3.95309178846865	3	sin 0.1	0.1	5
#2171B5	32	3.95130883666758	3	sin 0.1	0.1	5
#2171B5	33	3.94986240804842	3	sin 0.1	0.1	5
#2171B5	34	3.94868898553697	3	sin 0.1	0.1	5
#2171B5	35	3.94773704059798	3	sin 0.1	0.1	5
#2171B5	36	3.94696477045327	3	sin 0.1	0.1	5
#2171B5	37	3.94633826239111	3	sin 0.1	0.1	5
#2171B5	38	3.9458300045544	3	sin 0.1	0.1	5
#2171B5	39	3.94541767781084	3	sin 0.1	0.1	5
#2171B5	40	3.9450831756519	3	sin 0.1	0.1	5
#08306B	0	10.2028555177635	4	sin 1	1	5
#08306B	1	4.13484375755082	4	sin 1	1	5
#08306B	2	4.43893572308197	4	sin 1	1	5
#08306B	3	5.22869124566947	4	sin 1	1	5
#08306B	4	7.27773621343229	4	sin 1	1	5
#08306B	5	10.515744134869	4	sin 1	1	5
#08306B	6	10.515744134869	4	sin 1	1	5
#08306B	7	10.515744134869	4	sin 1	1	5
#08306B	8	10.515744134869	4	sin 1	1	5
#08306B	9	10.515744134869	4	sin 1	1	5
#08306B	10	10.515744134869	4	sin 1	1	5
#08306B	11	10.515744134869	4	sin 1	1	5
#08306B	12	10.515744134869	4	sin 1	1	5
#08306B	13	10.515744134869	4	sin 1	1	5
#08306B	14	10.515744134869	4	sin 1	1	5
#08306B	15	10.515744134869	4	sin 1	1	5
#08306B	16	10.515744134869	4	sin 1	1	5
#08306B	17	10.515744134869	4	sin 1	1	5
#08306B	18	10.515744134869	4	sin 1	1	5
#08306B	19	10.515744134869	4	sin 1	1	5
#08306B	20	10.515744134869	4	sin 1	1	5
#08306B	21	10.515744134869	4	sin 1	1	5
#08306B	22	10.515744134869	4	sin 1	1	5
#08306B	23	10.515744134869	4	sin 1	1	5
#08306B	24	10.515744134869	4	sin 1	1	5
#08306B	25	10.515744134869	4	sin 1	1	5
#08306B	26	10.515744134869	4	sin 1	1	5
#08306B	27	10.515744134869	4	sin 1	1	5
#08306B	28	10.515744134869	4	sin 1	1	5
#08306B	29	10.515744134869	4	sin 1	1	5
#08306B	30	10.515744134869	4	sin 1	1	5
#08306B	31	10.515744134869	4	sin 1	1	5
#08306B	32	10.515744134869	4	sin 1	1	5
#08306B	33	10.515744134869	4	sin 1	1	5
#08306B	34	10.515744134869	4	sin 1	1	5
#08306B	35	10.515744134869	4	sin 1	1	5
#08306B	36	10.515744134869	4	sin 1	1	5
#08306B	37	10.515744134869	4	sin 1	1	5
#08306B	38	10.515744134869	4	sin 1	1	5
#08306B	39	10.515744134869	4	sin 1	1	5
#08306B	40	10.515744134869	4	sin 1	1	5
